,AGE,GENDER,COO,DATE_APPREHENDED,REFERRAL_DATE,DATE_ORR_APPROVED,REFERRING OFFICE,FACILITY_APPROVED,REUNITIED_SEP_PARENTS,UAC STATUS,Date Discharged,Reason fo Separation,Duration
3029,10,M,Mexico,8/31/2018,9/4/2018,9/5/2018,San Diego  (SND),Southwest Key Casa Phoenix,Reunited with Sep. Parent,DISCHARGED,10/10/2018,Other,40
3030,16,M,Mexico,9/14/2018,9/17/2018,9/17/2018,San Diego  (SND),Crittenton Shelter,Other approp. Circumstances,DISCHARGED,12/14/2018,Other,91
3031,5,M,Guatemala,10/22/2018,10/24/2018,10/24/2018,San Diego  (SND),International Christian Adoptions,Other approp. Circumstances,DISCHARGED,12/18/2018,"Parent has Criminal
history (US or Home Country)",57
3032,16,F,Mexico,11/12/2018,11/15/2018,11/15/2018,,Southwest Key San Diego,Reunited with Sep. Parent,DISCHARGED,12/12/2018,Other,30
3033,8,M,Guatemala,10/19/2018,10/22/2018,10/22/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Still In Care,ADMITTED,,Sent for prosecution,no discharge
3034,4,F,Guatemala,11/4/2018,11/6/2018,11/8/2018,"Phoenix, AZ  (PHO)",LSS of New York TFC,Other approp. Circumstances,DISCHARGED,3/19/2019,"Parent has Criminal
history (US or Home Country)",135
3035,6,M,Guatemala,10/7/2018,10/8/2018,10/9/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Other approp. Circumstances,DISCHARGED,12/29/2018,"Parent has both Criminal & Immigration history charges (US/Home
Country)",83
3036,4,M,Guatemala,10/17/2018,10/23/2018,10/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Combes,Reunited with Sep. Parent,DISCHARGED,2/21/2019,"Parent has cartel/gang affiliation; criminal
history.",127
3037,13,M,Guatemala,11/30/2018,12/6/2018,12/7/2018,"Phoenix, AZ  (PHO)",The Villages,Other approp. Circumstances,DISCHARGED,2/27/2019,"Parent has Criminal history (US or Home
Country)",89
3038,15,F,Guatemala,12/19/2018,12/23/2018,12/24/2018,"Phoenix, AZ  (PHO)",Southwest Key San Diego,Other approp. Circumstances,DISCHARGED,3/30/2019,Criminal History,101
3039,9,M,Guatemala,11/7/2018,11/9/2018,11/11/2018,"Phoenix, AZ  (PHO)",Leake and Watts TFC,Other approp. Circumstances,DISCHARGED,2/17/2019,"Parent has Criminal history (US or Home
Country)",102
3040,6,F,Guatemala,11/13/2018,11/15/2018,11/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Combes,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3041,2,M,Honduras,11/14/2018,11/21/2018,11/23/2018,"Phoenix, AZ  (PHO)",Southwest Key Combes,Other approp. Circumstances,DISCHARGED,1/5/2019,Has cartel/gang affiliation; sent for immigration prosecution.,52
3042,2,M,Guatemala,1/24/2019,1/25/2019,1/26/2019,"Phoenix, AZ  (PHO)",Southwest Key Combes,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3043,7,M,Guatemala,11/16/2018,11/22/2018,11/23/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio TFC,Reunited with Sep. Parent,DISCHARGED,3/15/2019,Criminal History,119
3044,5,M,Guatemala,11/17/2018,11/27/2018,11/28/2018,"Phoenix, AZ  (PHO)",Nuevo Amanecer LCS,Other approp. Circumstances,DISCHARGED,2/18/2019,"Parent has health
issues/hospitalized",93
3045,14,M,Guatemala,11/27/2018,12/1/2018,12/2/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Other approp. Circumstances,DISCHARGED,12/17/2018,"Parent has both Criminal
& Immigration history charges (US/Home Country)",20
3046,16,M,Guatemala,11/30/2018,12/2/2018,12/3/2018,"Phoenix, AZ  (PHO)",BCFS Harlingen,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3047,3,M,Honduras,12/7/2018,12/9/2018,12/10/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Still In Care,ADMITTED,,Criminal History,no discharge
3048,14,M,Guatemala,12/15/2018,12/17/2018,12/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3049,6,M,Guatemala,12/11/2018,12/15/2018,12/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Combes,Other approp. Circumstances,DISCHARGED,1/9/2019,Criminal History,29
3050,15,F,Guatemala,2/24/2019,2/27/2019,2/28/2019,"Phoenix, AZ  (PHO)",Crittenton Shelter,Still In Care,ADMITTED,,Child Safety,no discharge
3051,7,M,Guatemala,9/2/2018,3/8/2019,3/8/2019,Harlingen (SNA),Southwest Key Combes,Other approp. Circumstances,DISCHARGED,3/20/2019,"Parent has Criminal
History (US/Home Country); sent for immigration prosecution",199
3052,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
3053,2,F,El Salvador,8/13/2018,8/17/2018,8/18/2018,Harlingen (SNA),LSS of New York TFC,Other approp. Circumstances,DISCHARGED,1/7/2019,"Parent has cartel/gang
affiliation",147
3054,16,M,Honduras,8/10/2018,8/15/2018,8/15/2018,Harlingen (SNA),BCFS Harlingen,Other approp. Circumstances,DISCHARGED,1/29/2019,"Parent has Criminal
history (US or Home Country)",172
3055,15,F,Guatemala,8/21/2018,8/24/2018,8/24/2018,Harlingen (SNA),Southwest Key Antigua,Reunited with Sep. Parent,DISCHARGED,3/6/2019,Child safety,197
3056,11,M,Honduras,8/21/2018,1/10/2019,1/10/2019,Harlingen (SNA),BCFS Raymondville,Still In Care,ADMITTED,,"Parent has cartel/gang
affiliation",no discharge
3057,14,M,Honduras,8/24/2018,8/31/2018,8/31/2018,Harlingen (SNA),Southwest Key Casa Padre,Other approp. Circumstances,DISCHARGED,1/25/2019,"Parent has Criminal
history (US or Home Country)",154
3058,5,M,El Salvador,8/24/2018,9/21/2018,9/22/2018,San Antonio (SNA),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,9/29/2018,Other,36
3059,1,F,Guatemala,8/25/2018,8/28/2018,8/28/2018,Harlingen (SNA),Southwest Key Combes,Reunited with Sep. Parent,DISCHARGED,2/8/2019,"Parent has health
issues/hospitalized",167
3060,15,M,Guatemala,8/27/2018,8/28/2018,8/28/2018,Harlingen (SNA),Southwest Key Casa Padre,Other approp. Circumstances,DISCHARGED,1/1/2019,"Parent has both Criminal & Immigration history charges (US/Home
Country)",127
3061,8,F,El Salvador,8/27/2018,8/30/2018,8/31/2018,Harlingen (SNA),BCFS San Antonio TFC,Other approp. Circumstances,DISCHARGED,11/9/2018,"Parent has Criminal history (US or Home Country) and gang
affiliation",74
3062,13,F,Honduras,8/28/2018,8/30/2018,8/30/2018,Harlingen (SNA),Southwest Key El Presidente,Other approp. Circumstances,DISCHARGED,12/22/2018,"Parent has Criminal history (US or Home
Country)",116
3063,5,F,Guatemala,9/22/2018,9/23/2018,9/24/2018,San Diego  (SND),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,12/11/2018,"Parent has health
issues/hospitalized",80
3064,11,F,El Salvador,11/1/2018,11/7/2018,11/9/2018,San Diego  (SND),Southwest Key Combes,Other approp. Circumstances,DISCHARGED,11/20/2018,"Parent has cartel/gang affiliation; sent for
prosecution",19
3065,7,M,El Salvador,11/1/2018,11/7/2018,11/9/2018,San Diego  (SND),Southwest Key Combes,Other approp. Circumstances,DISCHARGED,11/20/2018,"Parent has cartel/gang
affiliation; sent for prosecution",19
3066,6,M,Guatemala,11/18/2018,1/16/2019,1/16/2019,San Diego  (SND),Southwest Key San Diego,Reunited with Sep. Parent,DISCHARGED,3/19/2019,Criminal History,121
3067,11,F,Honduras,10/9/2018,10/9/2018,10/10/2018,,BCFS San Antonio TFC,Still In Care,ADMITTED,,Sent for prosecution,no discharge
3068,4,F,Guatemala,8/3/2018,8/4/2018,8/5/2018,El Paso  (ELP),Upbring,Other approp. Circumstances,DISCHARGED,11/16/2018,"Parent has Criminal history (US or Home
Country)",105
3069,12,M,Honduras,8/11/2018,8/15/2018,8/17/2018,El Paso  (ELP),MercyFirst,Other approp. Circumstances,DISCHARGED,11/17/2018,"Sent for immigration
prosecution.",98
3070,4,M,El Salvador,8/25/2018,8/30/2018,8/31/2018,El Paso  (ELP),Nuevo Amanecer LCS,Reunited with Sep. Parent,DISCHARGED,12/12/2018,Parent has cartel/gang affiliation; sent for immigration prosecution.,109
3071,15,M,El Salvador,8/31/2018,9/14/2018,9/14/2018,Baltimore  (BAL),Board of Child Care Shelter,Other approp. Circumstances,DISCHARGED,12/13/2018,"Parent has Criminal history (US or Home
Country)",104
3072,13,F,El Salvador,9/4/2018,9/9/2018,9/10/2018,Harlingen (SNA),Southwest Key Conroe,Still In Care,ADMITTED,,"Parent has both Criminal & Immigration history charges (US/Home
Country)",no discharge
3073,12,M,Honduras,9/3/2018,9/5/2018,9/7/2018,Harlingen (SNA),Cayuga Centers,Other approp. Circumstances,DISCHARGED,2/19/2019,"Parent has Criminal
history (US or Home Country)",169
3074,17,F,Honduras,1/10/2019,1/12/2019,1/13/2019,Harlingen (SNA),Southwest Key Antigua,Other approp. Circumstances,DISCHARGED,2/18/2019,"Parent has Criminal
history (US or Home Country)",39
3075,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
3076,16,M,Honduras,9/4/2018,9/8/2018,9/8/2018,Harlingen (SNA),Southwest Key Casa Padre,Other approp. Circumstances,DISCHARGED,10/30/2018,"Parent has Criminal
history (US or Home Country)",56
3077,6,F,El Salvador,9/7/2018,9/9/2018,9/10/2018,Harlingen (SNA),BCFS San Antonio TFC,Other approp. Circumstances,DISCHARGED,1/23/2019,"Parent has Criminal history (US or Home Country); sent for
immigraiton prosecution",138
3078,0,M,Honduras,9/10/2018,9/12/2018,9/12/2018,Harlingen (SNA),BCFS San Antonio TFC,Still In Care,ADMITTED,,Sent for prosecution,no discharge
3079,8,F,El Salvador,10/11/2018,10/11/2018,10/12/2018,San Antonio (SNA),Upbring,Other approp. Circumstances,DISCHARGED,1/12/2019,"Parent has cartel/gang
affiliation",93
3080,4,M,El Salvador,9/15/2018,9/21/2018,9/22/2018,Harlingen (SNA),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,12/11/2018,"Parent has cartel/gang
affiliation",87
3081,8,M,Honduras,9/19/2018,9/20/2018,9/21/2018,Harlingen (SNA),St. PJs TFC,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home Country); sent for
immigration prosecution",no discharge
3082,0,F,Honduras,8/27/2018,8/30/2018,8/30/2018,Del Rio (DRO),St. PJs TFC,Other approp. Circumstances,DISCHARGED,11/12/2018,"Parent has Criminal history (US or Home
Country)",77
3083,12,M,Guatemala,3/10/2018,2/16/2019,2/17/2019,,Childrens Village Shelter,Still In Care,ADMITTED,,"Other (Please explain
under Additional Information column)",no discharge
3084,7,F,India,12/7/2018,12/11/2018,12/12/2018,New York City  (NYC),Cayuga Centers,Other approp. Circumstances,DISCHARGED,2/24/2019,"Sent for  immigration
prosecution",79
3085,9,M,India,12/7/2018,12/11/2018,12/12/2018,New York City  (NYC),Cayuga Centers,Other approp. Circumstances,DISCHARGED,2/24/2019,"Sent for immigration
prosecution",79
3086,7,M,Guatemala,8/31/2018,9/3/2018,9/3/2018,Harlingen (SNA),Cayuga Centers,Other approp. Circumstances,DISCHARGED,12/2/2018,Other,93
3087,17,M,Guatemala,1/28/2019,2/16/2019,2/16/2019,Harlingen (SNA),Southwest Key Casa Padre,Other approp. Circumstances,DISCHARGED,3/18/2019,"Parent has Criminal
History",49
3088,17,F,Guatemala,2/27/2019,3/4/2019,3/4/2019,Harlingen (SNA),CHSI Casa Norma Linda,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3089,17,M,Guatemala,3/1/2019,3/4/2019,3/5/2019,Harlingen (SNA),Homestead,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3090,8,M,Guatemala,3/2/2019,3/4/2019,3/5/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3091,17,M,Guatemala,2/28/2019,3/4/2019,3/5/2019,Harlingen (SNA),Southwest Key Casa Padre,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3092,12,M,Guatemala,3/2/2019,3/4/2019,3/5/2019,Harlingen (SNA),Southwest Key Combes,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3093,10,M,Guatemala,2/28/2019,3/4/2019,3/6/2019,El Paso  (ELP),CHSI Casa Norma Linda,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3094,15,F,Guatemala,3/2/2019,3/5/2019,3/5/2019,Harlingen (SNA),Southwest Key Antigua,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3095,5,F,Guatemala,3/1/2019,3/5/2019,3/7/2019,"Phoenix, AZ  (PHO)",Nuevo Amanecer LCS,Still In Care,ADMITTED,,"Other (Please explain
under Additional Information column)",no discharge
3096,7,M,Guatemala,2/28/2019,3/5/2019,3/7/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent has cartel/gang
affiliation",no discharge
3097,4,F,Guatemala,3/4/2019,3/6/2019,3/7/2019,Harlingen (SNA),BCFS San Antonio TFC,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3098,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
3099,14,M,Guatemala,3/4/2019,3/6/2019,3/7/2019,Harlingen (SNA),Lincoln Hall Boys Haven,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3100,9,M,Guatemala,3/5/2019,3/7/2019,3/8/2019,Harlingen (SNA),Bokenkamp TFC,Still In Care,ADMITTED,,"Parent has cartel/gang
affiliation",no discharge
3101,17,F,Guatemala,3/2/2019,3/7/2019,3/8/2019,"Phoenix, AZ  (PHO)",Southwest Key Pleasant Hill,Still In Care,ADMITTED,,"Parent has Criminal history (US or Home
Country)",no discharge
3102,6,M,Guatemala,3/6/2019,3/7/2019,3/8/2019,San Antonio (SNA),BCFS San Antonio TFC,Other approp. Circumstances,DISCHARGED,3/28/2019,"Parent has Criminal history (US or Home
Country)",22
3103,4,M,Guatemala,3/6/2019,3/7/2019,3/8/2019,Harlingen (SNA),BCFS San Antonio TFC,Still In Care,ADMITTED,,"Parent has both Criminal
& Immigration history charges (US/Home Country)",no discharge
3104,1,F,Guatemala,3/2/2019,3/8/2019,3/9/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3105,17,M,Guatemala,2/26/2019,3/1/2019,3/1/2019,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Still In Care,ADMITTED,,"Parent Immigration
Prosecution (1326)",no discharge
3106,7,M,Guatemala,2/27/2019,3/1/2019,3/2/2019,Harlingen (SNA),BCFS Raymondville,Other approp. Circumstances,DISCHARGED,3/25/2019,"Parent has Criminal history (US or Home
Country)",26
3107,3,M,Guatemala,2/27/2019,3/1/2019,3/2/2019,Harlingen (SNA),St. PJs TFC,Still In Care,ADMITTED,,"Parent has both Criminal & Immigration history charges (US/Home
Country)",no discharge
3108,12,M,Guatemala,2/27/2019,3/3/2019,3/4/2019,Harlingen (SNA),CHSI Casa Norma Linda,Other approp. Circumstances,DISCHARGED,4/1/2019,"Parent has Criminal history (US or Home
Country)",33
3109,7,M,Guatemala,2/28/2019,3/3/2019,3/4/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3110,11,M,Guatemala,3/4/2019,3/8/2019,3/9/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent has both Criminal & Immigration history charges (US/Home
Country)",no discharge
3111,15,M,Guatemala,2/24/2019,3/1/2019,3/2/2019,"Phoenix, AZ  (PHO)",Southwest Key Casa Quetzal,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3112,14,F,Guatemala,2/26/2019,3/2/2019,3/3/2019,Harlingen (SNA),Maryville Academy,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3113,6,M,Guatemala,3/2/2019,3/4/2019,3/5/2019,Harlingen (SNA),Cayuga Centers,Other approp. Circumstances,DISCHARGED,3/23/2019,"Parent Immigration
Prosecution (1326)",21
3114,16,F,India,12/8/2018,12/15/2018,12/16/2018,San Diego  (SND),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,3/22/2019,Hospitalization,104
3115,10,M,Guatemala,12/8/2018,12/15/2018,12/16/2018,San Diego  (SND),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,3/22/2019,Hospitalization,104
3116,8,M,Guatemala,12/8/2018,12/15/2018,12/16/2018,San Diego  (SND),Cayuga Centers,Reunited with Sep. Parent,DISCHARGED,3/22/2019,Hospitalization,104
3117,9,M,Honduras,11/29/2018,12/6/2018,12/8/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Still In Care,ADMITTED,,"Parent has Criminal
history (US or Home Country)",no discharge
3118,9,M,Guatemala,10/14/2018,10/16/2018,10/16/2018,Harlingen (SNA),BCFS Raymondville,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3119,3,M,Guatemala,2/16/2019,2/22/2019,2/24/2019,San Diego  (SND),Cayuga Centers,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3120,12,F,Guatemala,2/12/2019,2/16/2019,2/14/2019,Harlingen (SNA),LSS of New York TFC,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3121,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
3122,16,M,Guatemala,2/11/2019,2/15/2019,2/17/2019,San Diego  (SND),BCFS Harlingen,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3123,11,F,Honduras,2/6/2019,2/12/2019,2/12/2019,San Diego  (SND),Southwest Key El Presidente,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3124,14,M,El Salvador,2/4/2019,2/7/2019,2/8/2019,San Diego  (SND),Heartland Guadalupe,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3125,12,M,Guatemala,12/3/2018,12/7/2018,12/8/2018,El Paso  (ELP),BCFS Raymondville,Reunited with Sep. Parent,DISCHARGED,2/27/2019,"Unverified Familial
Relationship",86
3126,16,M,Guatemala,2/20/2019,2/26/2019,2/28/2019,San Diego  (SND),Leake and Watts,Still In Care,ADMITTED,,"Unverified Familial
Relationship",no discharge
3127,10,M,Guatemala,3/7/2019,3/9/2019,3/11/2019,"Phoenix, AZ  (PHO)",Cayuga Centers,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3128,5,F,Guatemala,3/13/2019,3/15/2019,3/18/2019,"Phoenix, AZ  (PHO)",Cayuga Centers,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3129,7,F,Guatemala,3/15/2019,3/17/2019,3/19/2019,"Phoenix, AZ  (PHO)",LSS of New York TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3130,5,F,Guatemala,3/15/2019,3/17/2019,3/19/2019,,Southwest Key Combes,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3131,7,F,Honduras,3/7/2019,3/10/2019,3/12/2019,Del Rio (DRO),Catholic Guardian Services TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3132,4,M,Guatemala,3/7/2019,3/10/2019,3/12/2019,Del Rio (DRO),Catholic Guardian Services TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3133,3,M,El Salvador,3/9/2019,3/13/2019,3/14/2019,San Antonio (SNA),Bethany Christian Services TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3134,12,M,Guatemala,3/15/2019,3/17/2019,3/18/2019,Del Rio (DRO),LSS of New York TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3135,10,M,Guatemala,3/14/2019,3/16/2019,3/17/2019,San Diego  (SND),Nuevo Amanecer LCS,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3136,6,M,Guatemala,3/5/2019,3/9/2019,3/10/2019,Harlingen (SNA),Cayuga Centers,Other approp. Circumstances,DISCHARGED,3/27/2019,Parent Criminal History,22
3137,10,M,Guatemala,3/12/2019,3/15/2019,3/18/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,"Parent Immigration
Prosecution (1326)",no discharge
3138,5,M,Guatemala,3/7/2019,3/9/2019,3/10/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3139,3,M,Guatemala,3/3/2019,3/13/2019,3/16/2019,,LSS of New York TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3140,14,M,Honduras,3/5/2019,3/10/2019,3/12/2019,Harlingen (SNA),His House,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3141,15,M,Guatemala,3/6/2019,3/9/2019,3/10/2019,Harlingen (SNA),BCFS Baytown,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3142,15,F,Guatemala,3/6/2019,3/13/2019,3/14/2019,Harlingen (SNA),Homestead,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3143,0,F,Guatemala,3/7/2019,3/11/2019,3/12/2019,Harlingen (SNA),CC Fort Worth TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3144,4,M,Honduras,3/10/2019,3/19/2019,3/20/2019,Harlingen (SNA),Leake and Watts TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3145,16,M,Honduras,3/11/2019,3/14/2019,3/15/2019,Harlingen (SNA),MercyFirst,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3146,11,M,Honduras,3/11/2019,3/14/2019,3/15/2019,Harlingen (SNA),CHSI Casa Norma Linda,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3147,7,F,Guatemala,3/10/2019,3/12/2019,3/15/2019,Harlingen (SNA),Cayuga Centers,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3148,15,M,Guatemala,3/12/2019,3/17/2019,3/18/2019,Harlingen (SNA),Southwest Key Casa Montezuma,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3149,3,M,Honduras,3/12/2019,3/16/2019,3/18/2019,Harlingen (SNA),LSS of New York TFC,Still In Care,ADMITTED,,Parent Criminal History,no discharge
3150,1,F,Guatemala,3/14/2019,3/17/2019,3/19/2019,Harlingen (SNA),Catholic Charities Boystown,Still In Care,ADMITTED,,"Parent Immigration
Prosecution (1326)",no discharge
3151,0,M,Guatemala,3/15/2019,3/18/2019,3/19/2019,Harlingen (SNA),CHSI Los Fresnos,Still In Care,ADMITTED,,Parent Criminal History,no discharge
